column_1,column_2,cosine_similarity,euclidean_distance,distance_anns
ACF_D_EQ1_data.csv:OBS_VALUE,AACT_ALI01_data.csv:itm_newa,0.7335380819236834,0.730016336379455,0.71373534
AACT_ALI01_data.csv:freq,AACT_EAA06_data.csv:DATAFLOW,0.7325320805328899,0.7313930799342383,0.5349361
AACT_EAA06_data.csv:DATAFLOW,AACT_ALI01_data.csv:freq,0.7325320805328899,0.7313930799342383,0.7015672
ACF_D_EQ1_data.csv:OBS_VALUE,AACT_ALI02_data.csv:itm_newa,0.7320694006503958,0.7320254052869877,0.4099114
AACT_ALI02_data.csv:itm_newa,ACF_D_EQ1_data.csv:OBS_VALUE,0.7320694006503958,0.7320254052869877,0.7042568
ACF_D_EQ1_data.csv:freq,ACF_D_EQ1_data.csv:unit,0.7314395061226174,0.7328854011706136,0.586465
ACF_D_EQ1_data.csv:unit,ACF_D_EQ1_data.csv:freq,0.7314395061226174,0.7328854011706136,0.6112249
ACF_D_EQ1_data.csv:unit,AACT_ALI02_data.csv:freq,0.731338048777267,0.7330238132377882,0.073548436
AACT_ALI02_data.csv:freq,ACF_D_EQ1_data.csv:unit,0.731338048777267,0.7330238132377882,0.59355056
ACF_D_EQ1_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:freq,0.7309831846213085,0.733507763230028,0.5553349
AACT_EAA06_data.csv:freq,ACF_D_EQ1_data.csv:TIME_PERIOD,0.7309831846213085,0.733507763230028,0.61613035
AACT_EAA06_data.csv:freq,AACT_ALI02_data.csv:DATAFLOW,0.7301714083416044,0.7346136312667239,0.0
AACT_ALI02_data.csv:DATAFLOW,AACT_EAA06_data.csv:freq,0.7301714083416044,0.7346136312667239,0.60275483
AACT_ALI01_data.csv:freq,ACF_D_EQ1_data.csv:TIME_PERIOD,0.7300804455666967,0.7347374666947635,0.619014
ACF_D_EQ1_data.csv:TIME_PERIOD,AACT_ALI01_data.csv:freq,0.7300804455666967,0.7347374666947635,0.7465464
AACT_EAA06_data.csv:freq,ACF_D_EQ1_data.csv:unit,0.7297929666902645,0.7351285941197486,0.58961344
ACF_D_EQ1_data.csv:unit,AACT_EAA06_data.csv:freq,0.7297929666902645,0.7351285941197486,0.5984055
AACT_ALI02_data.csv:freq,AACT_ALI02_data.csv:DATAFLOW,0.729780663312741,0.7351453614153634,7.1525574e-07
AACT_ALI02_data.csv:DATAFLOW,AACT_ALI02_data.csv:freq,0.729780663312741,0.7351453614153634,0.012496471
ACF_D_EQ1_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:freq,0.7297339373940316,0.7352089215446278,0.048959374
AACT_ALI02_data.csv:freq,ACF_D_EQ1_data.csv:TIME_PERIOD,0.7297339373940316,0.7352089215446278,0.61328113
AACT_ALI01_data.csv:DATAFLOW,AACT_EAA06_data.csv:freq,0.7296539104030328,0.7353177368578381,0.6076592
AACT_EAA06_data.csv:freq,AACT_ALI01_data.csv:DATAFLOW,0.7296539104030328,0.7353177368578381,0.6498004
AACT_ALI01_data.csv:freq,ACF_D_EQ1_data.csv:unit,0.7294804805529316,0.7355535672679907,0.59114623
ACF_D_EQ1_data.csv:unit,AACT_ALI01_data.csv:freq,0.7294804805529316,0.7355535672679907,0.6706543
AACT_EAA06_data.csv:itm_newa,ACF_D_EQ1_data.csv:enterpr,0.7285428009718224,0.7368272428695435,0.6222521
ACF_D_EQ1_data.csv:enterpr,AACT_EAA06_data.csv:itm_newa,0.7285428009718224,0.7368272428695435,0.67951334
ACF_D_EQ1_data.csv:freq,AACT_ALI02_data.csv:DATAFLOW,0.7281301897379087,0.7373870524315221,0.0
AACT_ALI02_data.csv:DATAFLOW,ACF_D_EQ1_data.csv:freq,0.7281301897379087,0.7373870524315221,0.65712714
AACT_ALI01_data.csv:DATAFLOW,AACT_ALI02_data.csv:freq,0.7281251059379386,0.737393930201061,0.014074922
AACT_ALI02_data.csv:freq,AACT_ALI01_data.csv:DATAFLOW,0.7281251059379386,0.737393930201061,0.64911103
AACT_ALI01_data.csv:freq,AACT_ALI01_data.csv:DATAFLOW,0.7278970553562062,0.7377031330666126,0.6530868
AACT_ALI01_data.csv:DATAFLOW,AACT_ALI01_data.csv:freq,0.7278970553562062,0.7377031330666126,0.7117219
ACF_D_EQ1_data.csv:freq,AACT_ALI01_data.csv:DATAFLOW,0.7277021909172061,0.7379672443614939,0.65030086
AACT_ALI01_data.csv:DATAFLOW,ACF_D_EQ1_data.csv:freq,0.7277021909172061,0.7379672443614939,0.65677845
AACT_EAA06_data.csv:unit,AACT_ALI02_data.csv:freq,0.7272634100780508,0.7385615922748912,0.051110744
AACT_ALI02_data.csv:freq,AACT_EAA06_data.csv:unit,0.7272634100780508,0.7385615922748912,0.5437496
AACT_ALI01_data.csv:freq,AACT_ALI02_data.csv:DATAFLOW,0.7267546940863548,0.7392500552991739,1.1920929e-07
AACT_ALI02_data.csv:DATAFLOW,AACT_ALI01_data.csv:freq,0.7267546940863548,0.7392500552991739,0.7113873
AACT_EAA06_data.csv:freq,AACT_EAA06_data.csv:unit,0.7265800668180745,0.7394862316612806,0.5406921
AACT_EAA06_data.csv:unit,AACT_EAA06_data.csv:freq,0.7265800668180745,0.7394862316612806,0.56875885
AACT_ALI01_data.csv:TIME_PERIOD,ACF_D_EQ1_data.csv:freq,0.7265495532767333,0.7395275031401756,0.6567776
ACF_D_EQ1_data.csv:freq,AACT_ALI01_data.csv:TIME_PERIOD,0.7265495532767333,0.7395275031401756,0.77268946
AACT_ALI01_data.csv:itm_newa,AACT_ALI02_data.csv:OBS_VALUE,0.7259475050778822,0.740341139020683,0.5329242
AACT_ALI02_data.csv:OBS_VALUE,AACT_ALI01_data.csv:itm_newa,0.7259475050778822,0.740341139020683,0.7573457
AACT_ALI01_data.csv:freq,AACT_EAA06_data.csv:unit,0.725503805515448,0.7409402392159362,0.54649115
AACT_EAA06_data.csv:unit,AACT_ALI01_data.csv:freq,0.725503805515448,0.7409402392159362,0.6395843
AACT_ALI01_data.csv:TIME_PERIOD,AACT_ALI01_data.csv:freq,0.7254921528882784,0.7409559476725611,0.74544835
AACT_ALI01_data.csv:freq,AACT_ALI01_data.csv:TIME_PERIOD,0.7254921528882784,0.7409559476725611,0.7801101
AACT_ALI02_data.csv:OBS_VALUE,AACT_ALI02_data.csv:itm_newa,0.7252646027623157,0.7412629670054748,0.47849226
AACT_ALI02_data.csv:itm_newa,AACT_ALI02_data.csv:OBS_VALUE,0.7252646027623157,0.7412629670054748,0.5358597
AACT_ALI01_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:freq,0.7252387554040036,0.7412978367469729,0.5813252
AACT_EAA06_data.csv:freq,AACT_ALI01_data.csv:TIME_PERIOD,0.7252387554040036,0.7412978367469729,0.7697712
AACT_EAA06_data.csv:OBS_VALUE,AACT_EAA06_data.csv:itm_newa,0.7250332724143167,0.741574972747833,0.5584065
AACT_EAA06_data.csv:itm_newa,AACT_EAA06_data.csv:OBS_VALUE,0.7250332724143167,0.741574972747833,0.6078975
ACF_D_EQ1_data.csv:freq,AACT_EAA06_data.csv:unit,0.7246970020582685,0.7420283401620295,0.544597
AACT_EAA06_data.csv:unit,ACF_D_EQ1_data.csv:freq,0.7246970020582685,0.7420283401620295,0.6033579
ACF_D_EQ1_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:unit,0.724560385742373,0.7422123994012989,0.052036643
AACT_ALI02_data.csv:unit,ACF_D_EQ1_data.csv:TIME_PERIOD,0.724560385742373,0.7422123994012989,0.5940175
ACF_D_EQ1_data.csv:TIME_PERIOD,ACF_D_EQ1_data.csv:LAST UPDATE,0.7244811830995337,0.7423190932462889,0.6392447
ACF_D_EQ1_data.csv:LAST UPDATE,ACF_D_EQ1_data.csv:TIME_PERIOD,0.7244811830995337,0.7423190932462889,0.7344264
AACT_ALI01_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:freq,0.7229101877428057,0.7444324306316851,0.009860754
AACT_ALI02_data.csv:freq,AACT_ALI01_data.csv:TIME_PERIOD,0.7229101877428057,0.7444324306316851,0.77599895
ACF_D_EQ1_data.csv:unit,AACT_ALI02_data.csv:itm_newa,0.7228165916130672,0.7445581357552428,0.53712046
AACT_ALI02_data.csv:itm_newa,ACF_D_EQ1_data.csv:unit,0.7228165916130672,0.7445581357552428,0.677407
ACF_D_EQ1_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:LAST UPDATE,0.7228123136533569,0.7445638957470617,0.5543741
AACT_EAA06_data.csv:LAST UPDATE,ACF_D_EQ1_data.csv:TIME_PERIOD,0.7228123136533569,0.7445638957470617,0.7333845
ACF_D_EQ1_data.csv:unit,AACT_ALI01_data.csv:itm_newa,0.7224872223697907,0.7450003870796112,0.6764705
AACT_ALI01_data.csv:itm_newa,ACF_D_EQ1_data.csv:unit,0.7224872223697907,0.7450003870796112,0.6764897
ACF_D_EQ1_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:LAST UPDATE,0.7223326854218453,0.745207785999058,0.044856906
AACT_ALI02_data.csv:LAST UPDATE,ACF_D_EQ1_data.csv:TIME_PERIOD,0.7223326854218453,0.745207785999058,0.7313055
ACF_D_EQ1_data.csv:freq,AACT_EAA06_data.csv:TIME_PERIOD,0.7211427781698401,0.7468028374895114,0.5506047
AACT_EAA06_data.csv:TIME_PERIOD,ACF_D_EQ1_data.csv:freq,0.7211427781698401,0.7468028374895114,0.66206205
AACT_EAA06_data.csv:freq,AACT_EAA06_data.csv:OBS_VALUE,0.7210679054718379,0.7469030517302059,0.55786645
AACT_EAA06_data.csv:OBS_VALUE,AACT_EAA06_data.csv:freq,0.7210679054718379,0.7469030517302059,0.55786645
ACF_D_EQ1_data.csv:freq,AACT_EAA06_data.csv:OBS_VALUE,0.720796017780786,0.7472670110177791,0.55771506
AACT_EAA06_data.csv:OBS_VALUE,ACF_D_EQ1_data.csv:freq,0.720796017780786,0.7472670110177791,0.6198114
AACT_EAA06_data.csv:unit,ACF_D_EQ1_data.csv:nace_r2,0.72072770174384,0.7473584309772371,0.61552393
ACF_D_EQ1_data.csv:nace_r2,AACT_EAA06_data.csv:unit,0.72072770174384,0.7473584309772371,0.632972
AACT_ALI02_data.csv:OBS_VALUE,AACT_ALI02_data.csv:unit,0.72060559409223,0.7475217687112777,0.0503664
AACT_ALI02_data.csv:unit,AACT_ALI02_data.csv:OBS_VALUE,0.72060559409223,0.7475217687112777,0.47032368
ACF_D_EQ1_data.csv:TIME_PERIOD,ACF_D_EQ1_data.csv:unit,0.7205090298124655,0.7476509587415735,0.64802766
ACF_D_EQ1_data.csv:unit,ACF_D_EQ1_data.csv:TIME_PERIOD,0.7205090298124655,0.7476509587415735,0.6574986
AACT_EAA06_data.csv:OBS_VALUE,AACT_ALI02_data.csv:freq,0.7200956473313973,0.7482036560307415,0.011903286
AACT_ALI02_data.csv:freq,AACT_EAA06_data.csv:OBS_VALUE,0.7200956473313973,0.7482036560307415,0.55980814
AACT_ALI01_data.csv:freq,AACT_EAA06_data.csv:OBS_VALUE,0.7197630571660734,0.748648044400702,0.56047404
AACT_EAA06_data.csv:OBS_VALUE,AACT_ALI01_data.csv:freq,0.7197630571660734,0.748648044400702,0.68435645
AACT_EAA06_data.csv:freq,AACT_EAA06_data.csv:TIME_PERIOD,0.7196815900276696,0.7487568448243473,0.5495225
AACT_EAA06_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:freq,0.7196815900276696,0.7487568448243473,0.59100163
ACF_D_EQ1_data.csv:freq,AACT_ALI02_data.csv:TIME_PERIOD,0.719671582736827,0.7487702338424397,0.4704578
AACT_ALI02_data.csv:TIME_PERIOD,ACF_D_EQ1_data.csv:freq,0.719671582736827,0.7487702338424397,0.6641487
ACF_D_EQ1_data.csv:enterpr,AACT_ALI02_data.csv:itm_newa,0.7191294547688517,0.7494938897229781,0.5970799
AACT_ALI02_data.csv:itm_newa,ACF_D_EQ1_data.csv:enterpr,0.7191294547688517,0.7494938897229781,0.68044174
ACF_D_EQ1_data.csv:freq,ACF_D_EQ1_data.csv:OBS_VALUE,0.718599349667523,0.7502008528221504,0.6259731
ACF_D_EQ1_data.csv:OBS_VALUE,ACF_D_EQ1_data.csv:freq,0.718599349667523,0.7502008528221504,0.6368315
AACT_EAA06_data.csv:freq,AACT_ALI02_data.csv:TIME_PERIOD,0.7180683332410303,0.750908330042106,0.47366893
AACT_ALI02_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:freq,0.7180683332410303,0.750908330042106,0.58760583
AACT_ALI01_data.csv:freq,AACT_EAA06_data.csv:TIME_PERIOD,0.7180383311939291,0.750948306916426,0.54901624
AACT_EAA06_data.csv:TIME_PERIOD,AACT_ALI01_data.csv:freq,0.7180383311939291,0.750948306916426,0.7433274
AACT_ALI01_data.csv:itm_newa,ACF_D_EQ1_data.csv:enterpr,0.7176029082890477,0.7515279135203354,0.6770545
ACF_D_EQ1_data.csv:enterpr,AACT_ALI01_data.csv:itm_newa,0.7176029082890477,0.7515279135203354,0.77768636
AACT_EAA06_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:freq,0.7175551409184315,0.751591469532908,0.00985992
AACT_ALI02_data.csv:freq,AACT_EAA06_data.csv:TIME_PERIOD,0.7175551409184315,0.751591469532908,0.55417967
AACT_ALI02_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:freq,0.7170807960614319,0.752222321340577,0.00808239
AACT_ALI02_data.csv:freq,AACT_ALI02_data.csv:TIME_PERIOD,0.7170807960614319,0.752222321340577,0.47791338
AACT_ALI01_data.csv:freq,AACT_ALI02_data.csv:TIME_PERIOD,0.716927819976144,0.7524256614991076,0.47758305
AACT_ALI02_data.csv:TIME_PERIOD,AACT_ALI01_data.csv:freq,0.716927819976144,0.7524256614991076,0.7530266
ACF_D_EQ1_data.csv:OBS_VALUE,AACT_EAA06_data.csv:freq,0.715978692539171,0.7536860033057168,0.56804466
AACT_EAA06_data.csv:freq,ACF_D_EQ1_data.csv:OBS_VALUE,0.715978692539171,0.7536860033057168,0.6273954
ACF_D_EQ1_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:unit,0.7156204568002503,0.7541612170376365,0.56875885
AACT_EAA06_data.csv:unit,ACF_D_EQ1_data.csv:TIME_PERIOD,0.7156204568002503,0.7541612170376365,0.6254263
AACT_ALI01_data.csv:OBS_VALUE,AACT_EAA06_data.csv:itm_newa,0.7154479300795761,0.7543899137499817,0.57754564
AACT_EAA06_data.csv:itm_newa,AACT_ALI01_data.csv:OBS_VALUE,0.7154479300795761,0.7543899137499817,0.7465396
ACF_D_EQ1_data.csv:OBS_VALUE,AACT_ALI02_data.csv:freq,0.7153577606870682,0.7545094311380653,0.011903286
AACT_ALI02_data.csv:freq,ACF_D_EQ1_data.csv:OBS_VALUE,0.7153577606870682,0.7545094311380653,0.635216
AACT_ALI01_data.csv:freq,ACF_D_EQ1_data.csv:OBS_VALUE,0.7153476156610993,0.7545228789956849,0.6301031
ACF_D_EQ1_data.csv:OBS_VALUE,AACT_ALI01_data.csv:freq,0.7153476156610993,0.7545228789956849,0.7048919
AACT_EAA06_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:LAST UPDATE,0.7148513213693874,0.7551803521126011,0.57234025
AACT_EAA06_data.csv:LAST UPDATE,AACT_EAA06_data.csv:TIME_PERIOD,0.7148513213693874,0.7551803521126011,0.5992789
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_ALI02_data.csv:unit,0.7146720181483245,0.7554177267904032,0.0932821
AACT_ALI02_data.csv:unit,ACF_D_EQ1_data.csv:LAST UPDATE,0.7146720181483245,0.7554177267904032,0.5740638
AACT_EAA06_data.csv:unit,AACT_ALI02_data.csv:DATAFLOW,0.7141334737557511,0.7561303481273111,1.4305115e-06
AACT_ALI02_data.csv:DATAFLOW,AACT_EAA06_data.csv:unit,0.7141334737557511,0.7561303481273111,0.6327981
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_EAA06_data.csv:TIME_PERIOD,0.7138338943821616,0.7565264026003566,0.59355056
AACT_EAA06_data.csv:TIME_PERIOD,ACF_D_EQ1_data.csv:LAST UPDATE,0.7138338943821616,0.7565264026003566,0.6526952
AACT_EAA06_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:LAST UPDATE,0.7138304029621577,0.7565310263320262,0.0053173304
AACT_ALI02_data.csv:LAST UPDATE,AACT_EAA06_data.csv:TIME_PERIOD,0.7138304029621577,0.7565310263320262,0.5986855
AACT_ALI02_data.csv:unit,AACT_ALI02_data.csv:LAST UPDATE,0.7129678823625791,0.7576702624242491,0.051110744
AACT_ALI02_data.csv:LAST UPDATE,AACT_ALI02_data.csv:unit,0.7129678823625791,0.7576702624242491,0.07881355
AACT_EAA06_data.csv:unit,AACT_EAA06_data.csv:DATAFLOW,0.7125963193134337,0.7581605217429599,0.5506047
AACT_EAA06_data.csv:DATAFLOW,AACT_EAA06_data.csv:unit,0.7125963193134337,0.7581605217429599,0.62165844
AACT_EAA06_data.csv:LAST UPDATE,AACT_ALI02_data.csv:unit,0.7121788256314049,0.7587109774450178,0.07960951
AACT_ALI02_data.csv:unit,AACT_EAA06_data.csv:LAST UPDATE,0.7121788256314049,0.7587109774450178,0.4821825
AACT_EAA06_data.csv:OBS_FLAG,ACF_D_EQ1_data.csv:reason,0.7120653347678061,0.7588605418112147,0.6338551
ACF_D_EQ1_data.csv:reason,AACT_EAA06_data.csv:OBS_FLAG,0.7120653347678061,0.7588605418112147,0.6764705
AACT_EAA06_data.csv:unit,AACT_ALI01_data.csv:DATAFLOW,0.7120472267757837,0.7588844366008703,0.63061345
AACT_ALI01_data.csv:DATAFLOW,AACT_EAA06_data.csv:unit,0.7120472267757837,0.7588844366008703,0.6345153
AACT_ALI01_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:LAST UPDATE,0.7118408977062463,0.7591562502896301,0.57844746
AACT_EAA06_data.csv:LAST UPDATE,AACT_ALI01_data.csv:TIME_PERIOD,0.7118408977062463,0.7591562502896301,0.8170595
AACT_ALI01_data.csv:OBS_VALUE,ACF_D_EQ1_data.csv:freq,0.7116639561123029,0.759389312301559,0.63730466
ACF_D_EQ1_data.csv:freq,AACT_ALI01_data.csv:OBS_VALUE,0.7116639561123029,0.759389312301559,0.7807629
ACF_D_EQ1_data.csv:OBS_VALUE,AACT_EAA06_data.csv:itm_newa,0.711625353662296,0.7594401058291803,0.5692848
AACT_EAA06_data.csv:itm_newa,ACF_D_EQ1_data.csv:OBS_VALUE,0.711625353662296,0.7594401058291803,0.70948553
AACT_ALI01_data.csv:OBS_VALUE,AACT_ALI01_data.csv:freq,0.7112268591687825,0.7599646758372137,0.7094884
AACT_ALI01_data.csv:freq,AACT_ALI01_data.csv:OBS_VALUE,0.7112268591687825,0.7599646758372137,0.7856004
AACT_ALI01_data.csv:OBS_VALUE,AACT_EAA06_data.csv:freq,0.7109634688079505,0.7603111594375225,0.5766711
AACT_EAA06_data.csv:freq,AACT_ALI01_data.csv:OBS_VALUE,0.7109634688079505,0.7603111594375225,0.778041
ACF_D_EQ1_data.csv:nace_r2,AACT_EAA06_data.csv:itm_newa,0.7108271580813835,0.7604904146634478,0.6269984
AACT_EAA06_data.csv:itm_newa,ACF_D_EQ1_data.csv:nace_r2,0.7108271580813835,0.7604904146634478,0.6426352
AACT_ALI01_data.csv:TIME_PERIOD,ACF_D_EQ1_data.csv:LAST UPDATE,0.7108042543653745,0.760520531256675,0.64737487
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_ALI01_data.csv:TIME_PERIOD,0.7108042543653745,0.760520531256675,0.81507707
AACT_ALI01_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:LAST UPDATE,0.7107762069125029,0.7605574183710887,0.008082628
AACT_ALI02_data.csv:LAST UPDATE,AACT_ALI01_data.csv:TIME_PERIOD,0.7107762069125029,0.7605574183710887,0.8221921
AACT_EAA06_data.csv:OBS_VALUE,AACT_EAA06_data.csv:unit,0.7104820468958919,0.7609441059437045,0.55980814
AACT_EAA06_data.csv:unit,AACT_EAA06_data.csv:OBS_VALUE,0.7104820468958919,0.7609441059437045,0.5877397
AACT_ALI01_data.csv:OBS_VALUE,AACT_ALI02_data.csv:freq,0.7101763967600335,0.7613456706239482,0.009537816
AACT_ALI02_data.csv:freq,AACT_ALI01_data.csv:OBS_VALUE,0.7101763967600335,0.7613456706239482,0.7865031
AACT_ALI01_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:unit,0.7093372535455702,0.7624470445711183,0.044857264
AACT_ALI02_data.csv:unit,AACT_ALI01_data.csv:TIME_PERIOD,0.7093372535455702,0.7624470445711183,0.6568644
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_ALI02_data.csv:TIME_PERIOD,0.708453354287141,0.7636054422842483,0.57233167
AACT_ALI02_data.csv:TIME_PERIOD,ACF_D_EQ1_data.csv:LAST UPDATE,0.708453354287141,0.7636054422842483,0.6565026
AACT_EAA06_data.csv:LAST UPDATE,AACT_ALI02_data.csv:TIME_PERIOD,0.7084305942011313,0.7636352613821797,0.5756415
AACT_ALI02_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:LAST UPDATE,0.7084305942011313,0.7636352613821797,0.5835922
AACT_ALI02_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:LAST UPDATE,0.7082035749925868,0.7639324861845188,0.0053173304
AACT_ALI02_data.csv:LAST UPDATE,AACT_ALI02_data.csv:TIME_PERIOD,0.7082035749925868,0.7639324861845188,0.5740638
AACT_EAA06_data.csv:OBS_FLAG,ACF_D_EQ1_data.csv:LAST UPDATE,0.7077158798892723,0.7645706194315701,0.6178043
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_EAA06_data.csv:OBS_FLAG,0.7077158798892723,0.7645706194315701,0.6263472
ACF_D_EQ1_data.csv:freq,ACF_D_EQ1_data.csv:LAST UPDATE,0.7067682779866273,0.765809020399262,0.5628009
ACF_D_EQ1_data.csv:LAST UPDATE,ACF_D_EQ1_data.csv:freq,0.7067682779866273,0.765809020399262,0.6373044
AACT_ALI02_data.csv:unit,AACT_ALI02_data.csv:DATAFLOW,0.7064242082020914,0.7662581794857605,5.9604645e-07
AACT_ALI02_data.csv:DATAFLOW,AACT_ALI02_data.csv:unit,0.7064242082020914,0.7662581794857605,0.03251028
ACF_D_EQ1_data.csv:reason,AACT_ALI02_data.csv:OBS_FLAG,0.7062653683939216,0.76646545234902,0.62248194
AACT_ALI02_data.csv:OBS_FLAG,ACF_D_EQ1_data.csv:reason,0.7062653683939216,0.76646545234902,0.6468575
AACT_ALI02_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:unit,0.7061964816472678,0.7665553029750836,0.048959374
AACT_ALI02_data.csv:unit,AACT_ALI02_data.csv:TIME_PERIOD,0.7061964816472678,0.7665553029750836,0.4687078
AACT_EAA06_data.csv:unit,ACF_D_EQ1_data.csv:DATAFLOW,0.7061303318923281,0.7666416225788065,0.5961354
ACF_D_EQ1_data.csv:DATAFLOW,AACT_EAA06_data.csv:unit,0.7061303318923281,0.7666416225788065,0.632972
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_ALI02_data.csv:OBS_FLAG,0.7055770680726325,0.7673629460073894,0.5830945
AACT_ALI02_data.csv:OBS_FLAG,ACF_D_EQ1_data.csv:LAST UPDATE,0.7055770680726325,0.7673629460073894,0.6373687
AACT_EAA06_data.csv:freq,ACF_D_EQ1_data.csv:LAST UPDATE,0.7051928460753972,0.7678634485180146,0.56804466
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_EAA06_data.csv:freq,0.7051928460753972,0.7678634485180146,0.5888456
AACT_ALI01_data.csv:OBS_FLAG,ACF_D_EQ1_data.csv:LAST UPDATE,0.7051588856437454,0.7679076782421994,0.63698685
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_ALI01_data.csv:OBS_FLAG,0.7051588856437454,0.7679076782421994,0.83050334
AACT_EAA06_data.csv:OBS_FLAG,AACT_EAA06_data.csv:LAST UPDATE,0.7051350237669909,0.7679387770357786,0.46926773
AACT_EAA06_data.csv:LAST UPDATE,AACT_EAA06_data.csv:OBS_FLAG,0.7051350237669909,0.7679387770357786,0.62165844
AACT_ALI01_data.csv:OBS_FLAG,ACF_D_EQ1_data.csv:reason,0.704538218779719,0.7687155100671428,0.6470846
ACF_D_EQ1_data.csv:reason,AACT_ALI01_data.csv:OBS_FLAG,0.704538218779719,0.7687155100671428,0.78903604
AACT_EAA06_data.csv:TIME_PERIOD,AACT_ALI02_data.csv:unit,0.7044992244663996,0.7687662539584574,0.052036643
AACT_ALI02_data.csv:unit,AACT_EAA06_data.csv:TIME_PERIOD,0.7044992244663996,0.7687662539584574,0.49961066
AACT_ALI01_data.csv:freq,ACF_D_EQ1_data.csv:LAST UPDATE,0.7044267904570715,0.7688604668630069,0.5693058
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_ALI01_data.csv:freq,0.7044267904570715,0.7688604668630069,0.7792623
AACT_EAA06_data.csv:OBS_FLAG,AACT_ALI02_data.csv:LAST UPDATE,0.7041435249465625,0.76922880566209,0.018299222
AACT_ALI02_data.csv:LAST UPDATE,AACT_EAA06_data.csv:OBS_FLAG,0.7041435249465625,0.76922880566209,0.62377656
AACT_EAA06_data.csv:itm_newa,AACT_ALI02_data.csv:OBS_VALUE,0.7039327977575403,0.7695026848627256,0.502185
AACT_ALI02_data.csv:OBS_VALUE,AACT_EAA06_data.csv:itm_newa,0.7039327977575403,0.7695026848627256,0.64911103
AACT_ALI01_data.csv:DATAFLOW,AACT_ALI02_data.csv:unit,0.7035105510157356,0.7700512335433596,0.032842875
AACT_ALI02_data.csv:unit,AACT_ALI01_data.csv:DATAFLOW,0.7035105510157356,0.7700512335433596,0.620819
ACF_D_EQ1_data.csv:LAST UPDATE,AACT_ALI02_data.csv:freq,0.7032248237226738,0.7704221879147158,0.011723757
AACT_ALI02_data.csv:freq,ACF_D_EQ1_data.csv:LAST UPDATE,0.7032248237226738,0.7704221879147158,0.5692848
AACT_EAA06_data.csv:DATAFLOW,AACT_ALI02_data.csv:unit,0.7029910217828201,0.7707255890702406,0.021616578
AACT_ALI02_data.csv:unit,AACT_EAA06_data.csv:DATAFLOW,0.7029910217828201,0.7707255890702406,0.4808501
AACT_EAA06_data.csv:freq,AACT_EAA06_data.csv:LAST UPDATE,0.7028687686553309,0.7708842009805865,0.538033
AACT_EAA06_data.csv:LAST UPDATE,AACT_EAA06_data.csv:freq,0.7028687686553309,0.7708842009805865,0.5948143
AACT_ALI01_data.csv:OBS_FLAG,AACT_EAA06_data.csv:LAST UPDATE,0.7025928488125659,0.771242048206225,0.47861862
AACT_EAA06_data.csv:LAST UPDATE,AACT_ALI01_data.csv:OBS_FLAG,0.7025928488125659,0.771242048206225,0.83089113
AACT_ALI01_data.csv:TIME_PERIOD,AACT_EAA06_data.csv:unit,0.7025198853135876,0.7713366781270575,0.6003195
AACT_EAA06_data.csv:unit,AACT_ALI01_data.csv:TIME_PERIOD,0.7025198853135876,0.7713366781270575,0.66260386
ACF_D_EQ1_data.csv:freq,AACT_EAA06_data.csv:LAST UPDATE,0.7024089311898584,0.7714805057102317,0.53135896
AACT_EAA06_data.csv:LAST UPDATE,ACF_D_EQ1_data.csv:freq,0.7024089311898584,0.7714805057102317,0.6327981
AACT_ALI02_data.csv:OBS_FLAG,AACT_EAA06_data.csv:LAST UPDATE,0.7022516387493902,0.7716843726984131,0.47791338
AACT_EAA06_data.csv:LAST UPDATE,AACT_ALI02_data.csv:OBS_FLAG,0.7022516387493902,0.7716843726984131,0.5831388
ACF_D_EQ1_data.csv:freq,AACT_ALI02_data.csv:LAST UPDATE,0.7020287177467232,0.7719731796293352,0.0042696
